,id,city,district,year,month,hour,weekday,injury_level,collision,movement,light_conditions,bicycle,car,pedestrian,motorbike,truck,other_vehicle,road_conditions,longitude,latitude
30539,213552,11,9,2021,6,17,4,3,5,2,0,1,1,0,0,0,0,0,13.5822876,52.43745201
30540,213551,11,4,2021,6,8,3,3,1,5,0,1,1,0,0,0,0,0,13.26525017,52.51374225
30541,213550,11,1,2021,6,18,7,3,2,6,0,1,0,0,0,0,0,0,13.41370882,52.52011266
30542,213549,11,11,2021,6,17,1,3,0,5,0,1,1,0,0,0,0,0,13.48589579,52.54864629
30543,213548,11,6,2021,6,14,3,3,0,7,0,0,0,0,1,0,1,0,13.31978879,52.43013768
30544,213547,11,1,2021,6,17,4,2,5,3,0,1,1,0,0,0,0,0,13.33782375,52.52547538
30545,213546,11,4,2021,6,14,2,3,2,6,0,0,1,0,0,0,0,0,13.30979544,52.50658023
30546,213545,11,9,2021,7,20,2,3,8,1,1,0,1,0,0,0,0,0,13.61965447,52.45575549
30547,213544,11,8,2021,6,19,4,2,2,6,0,0,1,0,1,0,0,0,13.42978788,52.47020462
30548,213543,11,1,2021,7,14,5,3,3,6,0,1,1,0,0,0,0,0,13.39013585,52.55525813
30549,213542,11,10,2021,7,16,5,3,5,2,0,0,1,0,0,0,0,1,13.55023195,52.54286661
30550,213541,11,6,2021,6,10,5,3,2,6,0,0,1,0,0,0,0,0,13.34623604,52.44964978
30551,213540,11,4,2021,6,18,5,3,0,3,0,0,1,0,1,0,0,0,13.31987114,52.46880644
30552,213539,11,5,2021,6,15,5,3,3,6,0,0,1,0,0,1,0,0,13.20095283,52.54154215
30553,213538,11,7,2021,6,17,2,3,1,5,0,1,1,0,0,0,0,0,13.32456428,52.4692576
30554,213537,11,2,2021,5,8,2,3,5,3,0,1,1,0,0,0,0,0,13.46302727,52.49951459
30555,213536,11,1,2021,6,16,6,3,6,4,0,0,1,1,0,0,0,0,13.36039301,52.54844813
30556,213535,11,4,2021,6,19,6,3,5,2,0,1,1,0,0,0,0,0,13.28766504,52.49606524
30557,213534,11,1,2021,6,18,3,3,5,2,0,1,0,0,1,0,0,0,13.40900881,52.52829707
30558,213533,11,9,2021,6,19,6,3,5,2,0,1,1,0,0,0,0,0,13.538636,52.43453173
30559,213532,11,2,2021,6,13,1,3,3,6,0,0,1,0,1,0,0,0,13.38363383,52.49379541
30560,213531,11,3,2021,5,7,6,2,5,2,0,1,1,0,0,0,0,0,13.46682482,52.61498553
30561,213530,11,11,2021,6,15,4,3,5,2,0,1,1,0,0,0,0,0,13.50591869,52.50892787
30562,213529,11,11,2021,7,15,7,3,5,3,0,1,1,0,0,0,0,0,13.50567758,52.48451682
30563,213528,11,5,2021,5,16,3,3,5,7,0,0,1,0,0,0,0,0,13.19317405,52.53592858
30564,213527,11,12,2021,6,9,3,3,1,5,0,1,1,0,0,0,0,0,13.29273805,52.59064
30565,213526,11,4,2021,7,14,3,3,2,2,0,0,1,0,0,0,1,0,13.31912697,52.49961743
30566,213525,11,6,2021,7,10,7,2,5,3,0,0,1,0,1,0,0,0,13.34176307,52.41601767
30567,213524,11,1,2021,6,13,2,3,2,2,0,0,1,0,0,0,0,0,13.39328164,52.5644887
30568,213523,11,9,2021,6,11,6,3,2,6,0,0,1,0,0,0,1,0,13.57248928,52.45130826
30569,213522,11,7,2021,6,18,5,3,5,2,0,1,0,0,1,0,0,0,13.37703862,52.47682876
30570,213521,11,7,2021,6,14,2,3,5,3,0,0,1,0,1,0,0,0,13.3822569,52.44671642
30571,213520,11,6,2021,6,12,3,2,5,3,0,1,1,0,0,0,0,0,13.18051041,52.41897553
30572,213519,11,1,2021,6,23,7,3,6,7,2,0,1,1,0,0,0,0,13.40077449,52.52104215
30573,213518,11,1,2021,6,12,7,3,0,1,0,1,0,0,0,0,0,0,13.39452601,52.51928335
30574,213517,11,2,2021,7,11,7,3,6,4,0,0,1,1,0,0,0,0,13.45279326,52.52672189
30575,213516,11,3,2021,6,17,4,3,9,1,0,0,0,0,1,0,0,0,13.47394637,52.60359465
30576,213515,11,2,2021,6,23,6,3,1,5,2,1,1,0,0,0,0,0,13.39298511,52.50686844
30577,213514,11,10,2021,5,9,4,3,5,3,0,0,1,0,0,0,0,0,13.5975008,52.50233583
30578,213513,11,1,2021,6,14,4,3,1,5,0,1,1,0,0,0,0,1,13.38046017,52.55158132
30579,213512,11,9,2021,7,12,2,2,1,7,0,0,1,0,0,0,0,0,13.50571254,52.46487978
30580,213511,11,6,2021,7,19,4,3,5,3,1,0,1,0,0,0,0,0,13.35734363,52.44852626
30581,213510,11,4,2021,6,13,4,2,0,1,0,1,0,0,0,0,0,0,13.30693027,52.49876811
30582,213509,11,11,2021,5,13,7,3,5,3,0,1,1,0,0,0,0,0,13.51960553,52.48739454
30583,213508,11,12,2021,6,11,5,3,9,1,0,1,0,0,0,0,0,0,13.34450438,52.58927215
30584,213507,11,9,2021,6,15,4,3,5,2,0,1,1,0,0,0,0,0,13.65692603,52.41522238
30585,213506,11,11,2021,6,17,4,3,5,2,0,1,1,0,0,0,0,0,13.49855805,52.5383354
30586,213505,11,12,2021,6,13,7,3,5,2,0,1,1,0,0,0,0,0,13.31040389,52.56795655
30587,213504,11,6,2021,6,8,4,3,6,3,0,0,1,1,0,0,0,0,13.33891305,52.45486186
30588,213503,11,1,2021,6,16,3,3,5,3,0,1,1,0,0,0,0,0,13.37985141,52.54017943
30589,213502,11,6,2021,6,8,2,3,5,3,0,0,1,0,1,0,0,0,13.26293992,52.43909267
30590,213501,11,4,2021,6,20,1,3,1,5,0,1,1,0,0,0,0,0,13.32801588,52.50671034
30591,213500,11,4,2021,7,12,1,3,1,5,0,0,1,0,0,0,1,0,13.33671626,52.49791055
30592,213499,11,10,2021,6,17,1,3,5,3,0,1,1,0,0,0,0,0,13.57292606,52.56691648
30593,213498,11,8,2021,7,20,5,2,5,3,1,1,1,0,0,0,0,0,13.43755412,52.48121991
30594,213497,11,3,2021,7,21,4,3,6,4,1,1,0,1,0,0,0,0,13.43121258,52.55207586
30595,213496,11,11,2021,7,8,4,3,2,6,0,0,1,0,0,0,0,1,13.50345091,52.56276246
30596,213495,11,10,2021,6,13,5,3,9,6,0,0,1,0,0,0,0,0,13.54864172,52.52790169
30597,213494,11,3,2021,6,13,5,2,5,2,0,1,0,0,0,0,1,0,13.42058021,52.54869434
30598,213493,11,1,2021,5,18,1,3,5,3,0,1,1,0,0,0,0,0,13.37931132,52.50703435
30599,213492,11,2,2021,6,9,6,3,0,3,0,1,1,0,0,0,0,0,13.3769224,52.49154327
30600,213491,11,6,2021,6,15,5,3,2,6,0,0,1,0,0,0,0,0,13.32306314,52.45642441
30601,213490,11,9,2021,6,18,3,3,6,4,0,0,0,1,0,0,1,0,13.50066346,52.43974635
30602,213489,11,2,2021,6,10,6,2,3,6,0,0,1,0,1,0,0,0,13.38562376,52.48495389
30603,213488,11,4,2021,6,15,2,3,5,3,0,0,1,0,1,0,0,0,13.30379988,52.52566472
30604,213487,11,3,2021,5,19,5,3,5,3,0,1,1,0,0,0,0,1,13.45360357,52.59177447
30605,213486,11,3,2021,6,17,4,3,3,6,0,1,0,0,0,0,0,0,13.40363553,52.54041164
30606,213485,11,1,2021,5,21,1,3,0,1,1,1,0,0,0,0,0,0,13.39853537,52.53255269
30607,213484,11,8,2021,6,11,2,3,2,6,0,0,1,0,0,0,0,0,13.4331664,52.42233641
30608,213483,11,11,2021,7,7,2,2,5,2,0,0,1,0,1,0,0,0,13.54010619,52.56530093
30609,213482,11,2,2021,6,17,5,3,3,6,0,1,1,0,0,0,0,0,13.39736962,52.4911294
30610,213481,11,7,2021,7,17,6,3,5,3,0,0,1,0,0,0,0,0,13.39401481,52.41107282
30611,213480,11,1,2021,7,14,6,3,2,6,0,1,1,0,0,0,0,1,13.38536581,52.51664751
30612,213479,11,2,2021,6,7,5,3,1,5,0,0,1,0,0,0,0,0,13.43239626,52.51638864
30613,213478,11,3,2021,6,20,2,3,3,6,0,0,1,0,1,0,0,0,13.41195586,52.53103937
30614,213477,11,5,2021,5,13,2,3,5,2,0,1,1,0,0,0,0,0,13.18581116,52.53422854
30615,213476,11,7,2021,6,15,6,3,6,7,0,1,0,1,0,0,0,0,13.39678094,52.38014105
30616,213475,11,9,2021,6,13,6,2,0,7,0,1,0,0,0,0,0,0,13.61643664,52.44686905
30617,213474,11,12,2021,7,11,6,2,5,3,0,0,1,0,1,0,0,0,13.31620097,52.58670209
30618,213473,11,5,2021,6,5,4,3,0,7,0,0,0,0,1,0,0,0,13.20741115,52.543573
30619,213472,11,5,2021,6,13,6,3,5,7,0,1,1,0,0,0,0,0,13.21355735,52.53858648
30620,213471,11,2,2021,6,12,2,3,1,5,0,1,1,0,0,0,0,0,13.46085422,52.51660855
30621,213470,11,4,2021,5,5,6,3,0,2,0,0,0,0,0,0,1,0,13.33215875,52.50599205
30622,213469,11,7,2021,6,14,4,3,0,7,0,0,1,0,1,0,0,0,13.38325844,52.43102058
30623,213468,11,1,2021,7,11,1,3,6,7,0,0,1,1,0,0,0,0,13.36825892,52.52403261
30624,213467,11,7,2021,5,15,3,3,5,3,0,1,1,0,0,0,0,0,13.34246907,52.48254788
30625,213466,11,1,2021,6,20,3,3,2,2,1,1,0,0,0,0,0,0,13.35016375,52.51372051
30626,213465,11,5,2021,7,15,2,3,2,6,0,0,1,0,0,0,1,0,13.20984904,52.55088529
30627,213464,11,3,2021,7,7,3,3,5,3,0,1,1,0,0,0,0,0,13.48329949,52.6118894
30628,213463,11,1,2021,7,17,7,3,2,6,0,1,1,0,0,0,0,0,13.41000453,52.52400309
30629,213462,11,1,2021,6,15,3,2,5,3,0,1,1,0,0,0,0,0,13.39026412,52.50768405
30630,213461,11,6,2021,6,8,6,2,5,2,0,1,1,0,0,0,0,0,13.13179774,52.39168848
30631,213460,11,6,2021,6,11,4,2,0,5,0,1,1,0,0,0,0,0,13.34770231,52.45066413
30632,213459,11,1,2021,7,0,6,3,5,2,2,0,1,0,0,0,0,1,13.38646211,52.54947218
30633,213458,11,4,2021,7,15,6,3,2,6,0,0,1,0,0,0,0,0,13.29433812,52.53436415
30634,213457,11,1,2021,6,12,5,3,0,5,0,1,1,0,0,0,0,0,13.40303526,52.52754859
30635,213456,11,4,2021,6,2,5,2,9,1,2,0,0,0,1,0,0,0,13.30776176,52.48858939
30636,213455,11,2,2021,6,17,2,3,1,5,0,1,1,0,0,0,0,0,13.43056676,52.51122329
30637,213454,11,1,2021,5,13,2,3,2,7,0,0,1,0,1,0,0,0,13.34317334,52.53068591
30638,213453,11,8,2021,6,17,6,3,5,3,0,0,1,0,0,0,0,0,13.48999914,52.42009612
30639,213452,11,7,2021,6,16,6,2,0,2,0,0,1,0,1,0,0,0,13.37825977,52.4670939
30640,213451,11,3,2021,6,7,4,3,5,3,0,1,1,0,0,0,0,0,13.43147359,52.5344167
30641,213450,11,10,2021,5,7,6,3,5,3,0,1,1,0,0,0,0,0,13.57454373,52.51312005
30642,213449,11,1,2021,6,18,4,3,5,2,0,1,1,0,0,0,0,0,13.41667332,52.51947206
30643,213448,11,5,2021,7,13,1,3,2,6,0,0,1,0,0,0,0,0,13.21019364,52.54870089
30644,213447,11,5,2021,5,19,3,2,5,2,0,0,1,0,0,0,0,0,13.18280761,52.51280983
30645,213446,11,4,2021,6,12,3,3,1,5,0,1,0,0,0,0,1,0,13.31525824,52.47202416
30646,213445,11,11,2021,7,14,3,3,5,3,0,1,1,0,0,0,0,0,13.5128257,52.57032917
30647,213444,11,8,2021,7,13,6,3,5,3,0,0,1,0,0,0,0,1,13.44778447,52.47112672
30648,213443,11,12,2021,6,16,2,3,5,3,0,1,1,0,0,0,0,0,13.29030402,52.63343475
30649,213442,11,11,2021,6,18,6,3,0,6,0,0,0,0,1,0,1,0,13.49381638,52.56499332
30650,213441,11,3,2021,6,10,3,3,5,2,0,0,1,0,0,0,0,0,13.42731274,52.55240952
30651,213440,11,5,2021,6,13,3,3,0,3,0,0,1,0,1,0,0,0,13.19967032,52.53456443
30652,213439,11,8,2021,6,10,7,2,5,3,0,0,1,0,0,0,0,0,13.4431971,52.48224644
30653,213438,11,8,2021,6,19,7,3,0,1,0,1,0,0,0,0,1,0,13.44628555,52.48636705
30654,213437,11,2,2021,7,10,7,3,5,3,0,1,0,0,0,0,0,0,13.43581197,52.51929385
30655,213436,11,6,2021,6,16,6,3,5,3,0,1,1,0,0,0,0,0,13.31056699,52.46702147
30656,213435,11,6,2021,6,12,2,3,2,6,0,0,1,0,0,0,0,0,13.26292219,52.43906971
30657,213434,11,11,2021,5,14,4,3,5,3,0,1,1,0,0,0,0,0,13.51323192,52.53948708
30658,213433,11,4,2021,6,12,4,3,5,2,0,1,1,0,0,0,0,1,13.3110799,52.50649399
30659,213432,11,1,2021,7,6,2,3,5,2,0,0,1,0,0,1,0,0,13.36030423,52.53727956
30660,213431,11,1,2021,7,11,4,2,6,2,0,0,1,1,0,0,0,1,13.39312992,52.56439834
30661,213430,11,2,2021,6,12,4,3,5,3,0,1,0,0,0,0,1,0,13.43063474,52.51110572
30662,213429,11,11,2021,5,15,7,3,1,5,0,1,1,0,0,0,0,0,13.49521456,52.54432712
30663,213428,11,8,2021,6,16,5,3,4,6,0,0,1,0,0,0,1,0,13.42406092,52.46353729
30664,213427,11,7,2021,6,8,4,3,5,3,0,1,0,0,0,0,1,0,13.36119418,52.49442354
30665,213426,11,8,2021,6,10,3,3,5,7,0,0,1,0,0,0,1,0,13.41287115,52.42124926
30666,213425,11,9,2021,6,15,7,3,5,2,0,1,1,0,0,0,0,0,13.50774,52.47487986
30667,213424,11,5,2021,6,6,3,2,3,6,0,0,1,0,1,0,0,0,13.26965696,52.53655834
30668,213423,11,10,2021,6,14,4,2,6,4,0,0,1,1,0,0,0,0,13.588903,52.53775007
30669,213422,11,3,2021,6,13,2,3,5,3,0,1,0,0,0,0,0,0,13.42757047,52.56063715
30670,213421,11,1,2021,6,18,1,3,5,3,0,0,1,0,0,0,0,0,13.39028855,52.50859326
30671,213420,11,11,2021,7,1,1,2,0,1,2,1,0,0,0,0,0,0,13.47810921,52.50653756
30672,213419,11,6,2021,6,14,7,3,1,5,0,0,1,0,0,0,0,0,13.25929636,52.43929388
30673,213418,11,8,2021,7,17,5,3,2,6,0,0,1,0,0,0,0,1,13.45911941,52.42242904
30674,213417,11,2,2021,7,17,5,3,3,6,0,1,0,0,0,0,0,0,13.3769905,52.48503105
30675,213416,11,8,2021,6,10,5,3,2,6,0,0,1,0,0,0,0,0,13.4351366,52.4840709
30676,213415,11,2,2021,6,7,2,3,0,1,0,1,0,0,0,0,1,0,13.43658125,52.52347676
30677,213414,11,3,2021,5,18,1,2,5,2,0,0,1,0,1,0,0,0,13.42612443,52.60762676
30678,213413,11,8,2021,6,12,6,3,1,5,0,1,1,0,0,0,0,0,13.42892616,52.48616205
30679,213412,11,8,2021,6,17,4,3,2,6,0,1,1,0,0,0,0,0,13.47007405,52.43496462
30680,213411,11,3,2021,6,9,3,3,6,2,0,0,1,1,0,0,0,0,13.49669624,52.63463496
30681,213410,11,5,2021,6,20,2,3,5,3,0,0,1,0,0,0,0,0,13.20652522,52.56015303
30682,213409,11,9,2021,6,20,2,3,5,3,0,1,0,0,0,0,0,0,13.63684702,52.45072482
30683,213408,11,1,2021,5,16,5,2,0,7,0,0,1,0,0,0,0,1,13.33368118,52.56075361
30684,213407,11,1,2021,6,17,4,3,0,6,0,1,1,0,0,0,0,0,13.40381896,52.52601889
30685,213406,11,8,2021,5,14,2,3,5,3,0,1,0,0,0,0,1,0,13.44010467,52.47373977
30686,213405,11,1,2021,6,15,2,3,0,7,0,1,0,1,0,0,0,0,13.39383211,52.5545088
30687,213404,11,4,2021,7,16,2,3,5,3,0,1,0,0,0,0,1,0,13.33277375,52.50639306
30688,213403,11,5,2021,7,19,6,3,5,2,0,0,1,0,1,0,0,0,13.17807024,52.54875064
30689,213402,11,8,2021,7,20,6,3,1,5,0,1,1,0,0,0,0,0,13.43885295,52.48038713
30690,213401,11,7,2021,6,10,6,3,5,2,0,0,1,0,0,0,0,0,13.40682393,52.39376926
30691,213400,11,9,2021,6,1,5,2,0,1,2,1,0,0,0,0,0,0,13.52723437,52.4377344
30692,213399,11,6,2021,6,13,2,2,0,1,0,1,0,0,0,0,0,0,13.30047192,52.4209194
30693,213398,11,2,2021,5,8,2,3,5,2,0,1,1,0,0,0,0,0,13.4754569,52.51191282
30694,213397,11,3,2021,6,13,6,3,6,7,0,0,0,1,0,0,1,0,13.42380328,52.55394929
30695,213396,11,9,2021,6,13,6,3,5,2,0,1,1,0,0,0,0,0,13.54496879,52.43676992
30696,213395,11,4,2021,7,7,6,3,5,2,0,1,1,0,0,0,0,1,13.28776287,52.48088847
30697,213394,11,1,2021,6,7,4,2,5,7,0,0,1,0,1,0,0,0,13.41201316,52.51586411
30698,213393,11,10,2021,6,12,6,2,6,4,0,0,0,1,0,0,1,0,13.51933205,52.5287794
30699,213392,11,6,2021,5,19,6,3,0,7,0,1,0,1,0,0,0,0,13.35625139,52.42871435
30700,213391,11,10,2021,6,6,5,3,5,3,0,1,1,0,0,0,0,0,13.55805194,52.52969099
30701,213390,11,9,2021,7,3,1,2,9,1,2,0,1,0,0,0,0,0,13.48013714,52.45987137
30702,213389,11,2,2021,5,7,3,3,5,3,0,1,0,0,0,0,0,1,13.43092164,52.51280238
30703,213388,11,1,2021,6,15,3,3,5,3,0,0,1,0,0,0,0,0,13.39036254,52.50766857
30704,213387,11,2,2021,7,18,2,3,5,2,0,1,0,0,0,0,1,0,13.45071869,52.52712195
30705,213386,11,1,2021,7,10,3,3,1,5,0,0,1,0,0,0,0,0,13.32767732,52.52489325
30706,213385,11,5,2021,5,6,6,3,6,4,0,0,1,1,0,0,0,1,13.19380612,52.53366821
30707,213384,11,7,2021,6,14,4,3,2,6,0,1,1,0,0,0,0,0,13.34490174,52.48208997
30708,213383,11,4,2021,7,13,7,2,0,1,0,1,0,0,0,0,0,0,13.3065051,52.52894163
30709,213382,11,4,2021,6,21,2,2,5,2,1,0,1,0,0,0,0,0,13.29750069,52.53457557
30710,213381,11,5,2021,6,15,6,2,6,4,0,0,0,1,1,0,0,0,13.20557031,52.54155041
30711,213380,11,10,2021,6,13,3,3,6,4,0,0,1,1,0,0,0,0,13.57877297,52.56399546
30712,213379,11,1,2021,6,10,3,3,1,5,0,1,1,0,0,0,0,0,13.33471072,52.52463867
30713,213378,11,8,2021,6,0,1,3,5,3,2,0,1,0,0,0,0,0,13.43645994,52.4669612
30714,213377,11,2,2021,6,16,6,3,2,6,0,1,1,0,0,0,0,0,13.39496757,52.49351379
30715,213376,11,8,2021,7,11,7,3,5,2,0,0,1,0,0,0,0,0,13.45442324,52.45292808
30716,213375,11,1,2021,6,16,7,3,1,5,0,1,1,0,0,0,0,0,13.33136958,52.54137262
30717,213374,11,1,2021,5,11,4,3,2,6,0,0,1,0,0,1,0,0,13.35206825,52.50528038
30718,213373,11,12,2021,6,20,3,3,5,3,0,1,1,0,0,0,0,1,13.32618424,52.59170733
30719,213372,11,1,2021,7,13,3,3,0,6,0,0,1,0,1,0,0,0,13.34331664,52.526553
30720,213371,11,5,2021,7,9,4,3,2,6,0,0,1,0,0,0,0,1,13.19285484,52.5209992
30721,213370,11,1,2021,6,10,5,2,5,3,0,0,1,0,1,0,0,0,13.31955532,52.52835903
30722,213369,11,9,2021,5,14,1,3,5,3,0,0,1,0,0,0,0,0,13.53818109,52.39990461
30723,213368,11,1,2021,6,17,5,2,5,2,0,1,0,0,1,0,0,0,13.34950375,52.50847426
30724,213367,11,10,2021,6,20,5,2,5,3,0,0,0,0,1,0,1,0,13.61755004,52.52035193
30725,213366,11,7,2021,6,9,3,3,0,1,0,0,0,0,1,0,0,0,13.36410382,52.48825891
30726,213365,11,5,2021,6,23,7,3,0,7,2,0,0,0,0,0,1,0,13.19397825,52.54579822
30727,213364,11,12,2021,6,15,3,3,1,5,0,1,1,0,0,0,0,0,13.35349291,52.56244805
30728,213363,11,1,2021,6,16,3,3,5,2,0,1,0,0,0,0,1,0,13.33033437,52.52717074
30729,213362,11,6,2021,6,20,2,3,5,2,0,0,1,0,0,0,0,0,13.35158698,52.44019466
30730,213361,11,1,2021,7,20,1,3,5,3,0,0,1,0,0,0,0,0,13.35912639,52.54633133
30731,213360,11,8,2021,6,14,7,3,2,6,0,0,1,0,0,0,0,0,13.44159414,52.47040995
30732,213359,11,9,2021,6,10,2,1,5,3,0,1,1,0,0,0,0,0,13.69277359,52.4561311
30733,213358,11,4,2021,6,8,3,3,5,2,0,1,1,0,0,0,0,0,13.3246034,52.49875662
30734,213357,11,6,2021,6,18,1,3,6,7,0,0,1,1,0,0,0,0,13.25799978,52.4129801
30735,213356,11,2,2021,6,14,6,3,6,7,0,0,0,1,1,0,0,0,13.41595955,52.49512194
30736,213355,11,6,2021,7,17,6,3,2,6,0,0,1,0,0,0,0,0,13.3388309,52.44889183
30737,213354,11,1,2021,6,16,7,3,5,2,0,1,1,0,0,0,0,0,13.42778861,52.50764593
30738,213353,11,12,2021,5,16,4,3,0,1,0,0,0,0,1,0,0,1,13.30167298,52.63297147
30739,213352,11,10,2021,6,20,3,3,5,3,0,1,1,0,0,0,0,1,13.59146242,52.5230897
30740,213351,11,7,2021,7,15,3,3,2,6,0,0,1,0,0,0,0,0,13.39901116,52.44373464
30741,213350,11,1,2021,7,8,4,3,5,3,0,1,1,0,0,0,0,1,13.36601702,52.55348304
30742,213349,11,7,2021,6,11,4,3,5,2,0,1,0,0,0,1,0,0,13.37025766,52.49279647
30743,213348,11,3,2021,5,16,7,3,3,6,0,1,0,0,0,0,1,0,13.41120968,52.53053652
30744,213347,11,5,2021,6,10,5,3,3,6,0,0,1,0,0,1,0,0,13.25894007,52.53733143
30745,213346,11,2,2021,6,21,4,3,5,3,0,0,1,0,0,0,0,0,13.40055002,52.49048181
30746,213345,11,8,2021,6,5,4,3,2,6,0,0,1,0,0,1,0,0,13.42769778,52.47423233
30747,213344,11,11,2021,6,16,7,3,2,6,0,0,1,0,0,0,0,0,13.46946011,52.53162511
30748,213343,11,11,2021,6,15,3,2,2,6,0,0,1,0,0,0,0,0,13.47261446,52.53217252
30749,213342,11,8,2021,6,16,4,2,5,3,0,0,1,0,0,0,0,0,13.445302,52.47922686
30750,213341,11,7,2021,6,18,2,2,5,3,0,0,1,0,1,0,0,0,13.34321083,52.4740395
30751,213340,11,2,2021,7,16,1,2,6,4,0,1,0,1,0,0,0,0,13.47288925,52.51222598
30752,213339,11,11,2021,6,17,1,3,0,1,0,1,0,0,0,0,0,0,13.52797371,52.55710226
30753,213338,11,1,2021,6,19,4,3,2,6,0,1,1,0,0,0,0,1,13.34144396,52.52553911
30754,213337,11,12,2021,7,18,4,3,1,1,0,1,1,0,0,0,0,1,13.23358423,52.56877999
30755,213336,11,6,2021,6,8,5,3,2,2,0,0,1,0,1,0,0,0,13.34653319,52.43078973
30756,213335,11,6,2021,5,9,1,2,0,1,0,1,0,0,0,0,0,0,13.22676124,52.43958865
30757,213334,11,7,2021,6,11,6,3,5,2,0,0,1,0,0,0,0,0,13.37701623,52.40826642
30758,213333,11,5,2021,6,21,5,3,1,5,1,0,1,0,0,0,1,0,13.24084212,52.53892025
30759,213332,11,1,2021,6,17,3,3,5,3,0,1,1,0,0,0,0,0,13.41776262,52.50660173
30760,213331,11,4,2021,6,8,2,3,2,2,0,0,1,0,1,0,0,0,13.3236426,52.49359709
30761,213330,11,2,2021,5,8,5,3,6,4,0,1,0,1,0,0,0,0,13.41039792,52.50319932
30762,213329,11,4,2021,6,16,4,3,0,5,0,1,1,0,0,0,0,0,13.27189328,52.51001573
30763,213328,11,7,2021,5,17,1,3,0,2,0,1,1,0,0,0,0,1,13.32146861,52.47158817
30764,213327,11,3,2021,6,22,2,3,2,6,2,0,1,0,1,0,0,0,13.46562515,52.55213791
30765,213326,11,1,2021,7,15,2,3,5,2,0,1,1,0,0,0,0,0,13.35152147,52.5095628
30766,213325,11,4,2021,7,20,6,2,0,7,0,0,0,0,0,0,1,0,13.30642559,52.51780439
30767,213324,11,1,2021,7,21,6,3,0,1,1,0,0,0,0,0,1,1,13.35339181,52.53392373
30768,213323,11,6,2021,6,15,5,3,6,4,0,0,1,1,0,0,0,0,13.28429728,52.44649216
30769,213322,11,7,2021,6,8,5,3,6,4,0,0,0,1,0,0,1,0,13.38325324,52.45011454
30770,213321,11,1,2021,6,15,2,3,3,2,0,0,1,0,1,0,0,0,13.36414616,52.52795632
30771,213320,11,7,2021,5,14,2,3,5,2,0,1,1,0,0,0,0,0,13.4116278,52.43902953
30772,213319,11,7,2021,6,22,6,3,1,7,1,0,1,0,0,0,0,0,13.34814739,52.46417421
30773,213318,11,4,2021,6,14,6,3,5,3,0,1,1,0,0,0,0,0,13.33029357,52.49652432
30774,213317,11,4,2021,7,11,6,3,0,1,0,1,0,0,0,0,0,1,13.25543277,52.51470653
30775,213316,11,10,2021,6,16,4,3,5,2,0,1,1,0,0,0,0,0,13.59618543,52.53640607
30776,213315,11,6,2021,6,19,6,3,0,1,0,1,1,0,0,0,0,0,13.3441494,52.43125676
30777,213314,11,2,2021,5,17,6,3,5,2,0,1,1,0,0,0,0,1,13.44371963,52.52528387
30778,213313,11,5,2021,6,7,5,3,0,7,0,0,0,0,1,0,0,0,13.18230132,52.53827456
30779,213312,11,8,2021,7,4,1,3,5,2,1,0,1,0,0,0,1,0,13.42409611,52.48645743
30780,213311,11,4,2021,5,15,3,3,1,5,0,1,1,0,0,0,0,1,13.29839522,52.51349393
30781,213310,11,7,2021,6,10,3,2,6,4,0,0,1,1,0,0,0,0,13.39270536,52.39832161
30782,213309,11,9,2021,7,12,2,3,5,3,0,1,1,0,0,0,0,0,13.56937183,52.45282712
30783,213308,11,3,2021,7,17,3,3,5,2,0,0,1,0,0,0,0,0,13.44146031,52.53198468
30784,213307,11,6,2021,5,10,7,3,5,2,0,1,1,0,0,0,0,0,13.14775091,52.41821767
30785,213306,11,9,2021,6,13,5,3,0,1,0,1,0,0,0,0,0,0,13.48014761,52.44408137
30786,213305,11,4,2021,6,12,4,3,5,2,0,0,1,0,1,0,0,0,13.31798223,52.50900114
30787,213304,11,2,2021,7,22,7,3,6,4,2,0,0,1,1,0,0,0,13.44569065,52.50178679
30788,213303,11,12,2021,6,10,3,3,5,2,0,0,1,0,0,0,0,0,13.31542218,52.57793167
30789,213302,11,7,2021,6,23,6,3,3,6,2,1,1,0,0,0,0,0,13.34525636,52.49172774
30790,213301,11,6,2021,6,7,3,3,3,7,0,1,0,0,0,0,0,0,13.26743409,52.40859371
30791,213300,11,9,2021,6,21,3,3,0,3,1,0,1,0,1,0,0,0,13.57882219,52.45240543
30792,213299,11,3,2021,6,11,1,3,5,7,0,0,1,0,1,0,0,0,13.44677255,52.55049008
30793,213298,11,1,2021,6,18,2,3,0,2,0,1,1,0,0,0,0,0,13.36802477,52.52616354
30794,213297,11,1,2021,7,20,1,3,1,5,1,0,1,0,0,0,1,0,13.40264659,52.52394136
30795,213296,11,5,2021,6,13,7,3,2,6,0,0,1,0,0,0,0,0,13.20985243,52.55039644
30796,213295,11,12,2021,5,15,4,3,0,6,0,0,1,0,0,0,1,1,13.36231132,52.56777517
30797,213294,11,9,2021,6,17,4,3,5,2,0,1,1,0,0,0,0,1,13.51316648,52.44760107
30798,213293,11,7,2021,7,18,3,2,1,5,0,1,1,0,0,0,0,0,13.38521176,52.4560232
30799,213292,11,9,2021,7,17,4,3,5,2,0,1,1,0,0,0,0,0,13.50070065,52.43513224
30800,213291,11,2,2021,6,16,5,2,0,7,0,1,1,0,0,0,0,0,13.39144993,52.50677167
